Time of Day,Process Name,PID,Operation,Path,Result,Detail
44:58.1,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\CodePage\950,SUCCESS,"Type: REG_SZ, Length: 20, Data: c_950.nls"
44:58.1,1.exe,4080,CreateFile,C:\Windows\System32\C_950.NLS,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\VBA\Monitors,NAME NOT FOUND,Desired Access: Maximum Allowed
44:58.1,1.exe,4080,Load Image,C:\Windows\SysWOW64\coml2.dll,SUCCESS,"Image Base: 0x77020000, Image Size: 0x5e000"
44:58.1,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Temp\~DF948ACCA5DA6948C6.TMP,SUCCESS,"Desired Access: Generic Read/Write, Disposition: Create, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: 0, OpenResult: Created"
44:58.1,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\uxtheme.dll.Config,NAME NOT FOUND,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
44:58.1,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots,NAME NOT FOUND,Desired Access: Enumerate Sub Keys
44:58.1,1.exe,4080,CreateFile,C:\Users\vegetable\Desktop\1.exe.Local,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:58.1,1.exe,4080,CreateFile,C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.356_none_2e71e654278b50d2,SUCCESS,"Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.356_none_2e71e654278b50d2\comctl32.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\WindowsShell.Manifest,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,QueryDirectory,C:\Users\vegetable\Desktop\*,SUCCESS,"Filter: *, 1: ."
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
44:58.1,1.exe,4080,RegOpenKey,HKLM\Software\Microsoft\COM3,SUCCESS,Desired Access: Read
44:58.1,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\COM3\Com+Enabled,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.1,1.exe,4080,Load Image,C:\Windows\SysWOW64\clbcatq.dll,SUCCESS,"Image Base: 0x74db0000, Image Size: 0x80000"
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11D3-B153-00C04F79FAA6},NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11D3-B153-00C04F79FAA6},SUCCESS,Desired Access: Read
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\(Default),BUFFER OVERFLOW,Length: 12
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocServer32,SUCCESS,Desired Access: Read
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 20, Data: Apartment"
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\MaxSxSHashCount,NAME NOT FOUND,Length: 16
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\AppID,NAME NOT FOUND,Length: 112
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{6BF52A52-394A-11d3-B153-00C04F79FAA6}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\wmp.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,Load Image,C:\Windows\SysWOW64\SHCore.dll,SUCCESS,"Image Base: 0x74b20000, Image Size: 0x84000"
44:58.1,1.exe,4080,Load Image,C:\Windows\SysWOW64\cryptsp.dll,SUCCESS,"Image Base: 0x74fa0000, Image Size: 0x13000"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\gnsdk_fp.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.356_none_5f5cd939821dcaa0,SUCCESS,"Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,Load Image,C:\Windows\SysWOW64\bcrypt.dll,SUCCESS,"Image Base: 0x74b00000, Image Size: 0x19000"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\ntmarta.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\WMVCORE.DLL,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.356_none_5f5cd939821dcaa0\GdiPlus.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\dwmapi.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\mfperfhelper.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.1,1.exe,4080,CreateFile,C:\Windows\SysWOW64\WMASF.DLL,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.2,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows Media\WMSDK\Metering,NAME NOT FOUND,Desired Access: Read
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\MediaPlayer\MLS\Extensions,NAME NOT FOUND,Desired Access: Read
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\PendingFileRenameOperations,NAME NOT FOUND,Length: 12
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\f3f14ff3-7b80-4868-91d0-d77e497b025e,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegCreateKey,HKLM\Software\WOW6432Node\Microsoft\MediaPlayer\Preferences\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
44:58.2,1.exe,4080,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
44:58.2,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\ForceDisableTerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
44:58.2,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Preferences\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
44:58.2,1.exe,4080,RegSetInfoKey,HKCU\Software\Microsoft\MediaPlayer\Preferences,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
44:58.2,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\ForceDisableTerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
44:58.2,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\TerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
44:58.2,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\TerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\e2821408-c59d-418f-ad3f-aa4e792aeb79,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\a9c1a3b7-54f3-4724-adce-58bc03e3bc78,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\2d8299f1-8b5a-4b80-8754-f7cd25c231be,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\596426a4-3a6d-526c-5c63-7ca60db99f8f,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,Load Image,C:\Windows\SysWOW64\shlwapi.dll,SUCCESS,"Image Base: 0x760e0000, Image Size: 0x44000"
44:58.2,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\AcceptedPrivacyStatement,NAME NOT FOUND,Length: 16
44:58.2,1.exe,4080,CreateFile,C:\Windows\SysWOW64\wmploc.DLL,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.2,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\2b11684a-7466-4fb5-9e28-d9465caa74ba,NAME NOT FOUND,Length: 528
44:58.2,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\MediaPlayer\Debug,NAME NOT FOUND,Desired Access: Query Value
44:58.2,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\MediaPlayer\Health,NAME NOT FOUND,Desired Access: Read
44:58.2,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer\Health\{3B470813-C711-4C41-8E77-921A7F21CC52},NAME NOT FOUND,Desired Access: Read/Write
44:58.2,1.exe,4080,RegCreateKey,HKCU\Software,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:58.2,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:58.2,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\MediaPlayer,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:58.3,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\785e3ea5-a921-427c-8edb-0583d49c7636,NAME NOT FOUND,Length: 528
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Policies\Microsoft\WindowsStore,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\WindowsStore,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\LanguageOverlay\OverlayPackages\zh-CN,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\zh-CN,SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\zh-CN\Latest,SUCCESS,"Type: REG_SZ, Length: 208, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackzh-CN_18362.16.53.0_neutral__8wekyb3d8bbwe"
44:58.3,1.exe,4080,CreateFile,C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackzh-CN_18362.16.53.0_neutral__8wekyb3d8bbwe\Windows\System32\zh-CN\wmploc.DLL.mui,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.3,1.exe,4080,CreateFile,C:\Windows\WinSxS\SystemResources\gdiplus.dll.mun,PATH NOT FOUND,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
44:58.3,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\DebugLogging,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\MediaPlayer\Preferences\DefaultAudioLanguage,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E},NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E},SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\(Default),BUFFER OVERFLOW,Length: 12
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocServer32,SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: both"
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\AppID,NAME NOT FOUND,Length: 112
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{BCDE0395-E52F-467C-8E3D-C4579291692E}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,CreateFile,C:\Windows\SysWOW64\MMDevAPI.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.3,1.exe,4080,CreateFile,C:\Windows\SysWOW64\devobj.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.3,1.exe,4080,Load Image,C:\Windows\SysWOW64\cfgmgr32.dll,SUCCESS,"Image Base: 0x76fe0000, Image Size: 0x3b000"
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices,SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\MMDevices\ShowHiddenEndpoints,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Microsoft\Rpc,SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName,SUCCESS,"Type: REG_SZ, Length: 32, Data: DESKTOP-SLTEQRK"
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\Setup,SUCCESS,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\SYSTEM\Setup\OOBEInProgress,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.3,1.exe,4080,RegQueryValue,HKLM\SYSTEM\Setup\SystemSetupInProgress,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:58.3,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows NT\Rpc,REPARSE,Desired Access: Read
44:58.3,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc,NAME NOT FOUND,Desired Access: Read
44:58.3,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,Desired Access: Query Value
44:58.3,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio\DevApiIsRunningInVM,NAME NOT FOUND,Length: 16
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196},SUCCESS,Desired Access: All Access
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Control\DeviceClasses\{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Properties,NAME NOT FOUND,Desired Access: Query Value
44:58.3,1.exe,4080,RegOpenKey,HKLM\System\CurrentControlSet\Enum\HDAUDIO\FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034\4&31E60982&0&0001,SUCCESS,"Desired Access: Query Value, Maximum Allowed"
44:58.3,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Enum\HDAUDIO\FUNC_01&VEN_8384&DEV_7680&SUBSYS_83847680&REV_1034\4&31e60982&0&0001\ConfigFlags,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
